Id,Title,Link
50021,Targeting Antigens for Universal Influenza Vaccine Development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8225176/
50022,An Overview of Influenza Viruses and Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8473132/
50023,Future epidemiological and economic impacts of universal influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6789917/
50024,Proc Natl Acad Sci U S A. 2019 Oct 29; 116(44): 22409. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6825289/
50025,"Influenza vaccines: Past, present, and future",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8209895/
50026,The role of cell-mediated immunity against influenza and its implications for vaccine evaluation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9424642/
50027,Flu Vaccine Uptake in Caregivers and Noncaregivers: Implications for Policy and Practice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9856053/
50028,"Public Health–Driven Research and Innovation for Next-Generation Influenza Vaccines, European Union",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6346458/
50029,Next-generation influenza vaccines: opportunities and challenges,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223957/
50030,Nat Rev Drug Discov. 2020; 19(6): 427. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7608473/
50031,Trends and disparities in the utilization of influenza vaccines among commercially insured US adults during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8960160/
50032,College students’ influenza vaccination adoption: Self-reported barriers and facilitators,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9375805/
50033,Efficacy information influences intention to take COVID‐19 vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8420419/
50034,Novel Influenza Vaccines: From Research and Development (R&D) Challenges to Regulatory Responses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10610648/
50035,"Community awareness, use and preference for pandemic influenza vaccines in Pune, India",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4635903/
50036,Using social media influencers to increase knowledge and positive attitudes toward the flu vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7567389/
50037,Vaccines for preventing influenza in healthy adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6491184/
50038,Influenza vaccines: Evaluation of the safety profile,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5861790/
50039,Progress towards the Development of a Universal Influenza Vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9415875/
50040,Adenoviral Vectors as Vaccines for Emerging Avian Influenza Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7901974/
50041,Progress in the Development of Universal Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551969/
50042,"Knowledge, attitude, and practice of seasonal influenza and influenza vaccine immunization among people visiting primary healthcare centers in Riyadh, Saudi Arabia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8979468/
50043,An overview of the regulation of influenza vaccines in the United States,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4947948/
50044,Reverse Genetics Approaches for the Development of Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5297655/
50045,Vaccines for preventing influenza in healthy children,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6491174/
50046,Influenza Vaccines: Successes and Continuing Challenges,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8482026/
50047,A SARS-CoV-2 and influenza double hit vaccine based on RBD-conjugated inactivated influenza A virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10289656/
50048,"Tweeting the #flushot: Beliefs, Barriers, and Threats During Different Periods of the 2018 to 2019 Flu Season",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7585887/
50049,"Pregnant women & vaccines against emerging epidemic threats: Ethics guidance for preparedness, research, and response",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7735377/
50050,Determinants of Trust in the Flu Vaccine for African Americans and Whites,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5706780/
50051,Next-Generation Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8327825/
50052,Novel Approaches for The Development of Live Attenuated Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6409754/
50053,"Knowledge, Beliefs and Attitudes towards the Influenza Vaccine among Future Healthcare Workers in Poland",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7926487/
50054,"Effectiveness, immunogenicity, and safety of influenza vaccines with MF59 adjuvant in healthy people of different age groups: A systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7035094/
50055,Influenza Viruses and Vaccines: The Role of Vaccine Effectiveness Studies for Evaluation of the Benefits of Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9143275/
50056,Development of Universal Influenza Vaccines Targeting Conserved Viral Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6963725/
50057,A review of the value of quadrivalent influenza vaccines and their potential contribution to influenza control,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5512791/
50058,Controlled Human Infection Models To Accelerate Vaccine Development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9491212/
50059,Does repeated influenza vaccination attenuate effectiveness? A systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9780123/
50060,Engineered Nanoparticle Applications for Recombinant Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8011859/
50061,Immune responses after live attenuated influenza vaccination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5861782/
50062,"Safety and immunogenicity of concomitant administration of COVID-19 vaccines (ChAdOx1 or BNT162b2) with seasonal influenza vaccines in adults in the UK (ComFluCOV): a multicentre, randomised, controlled, phase 4 trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8585490/
50063,Vaccination against influenza among Lebanese health care workers in the era of coronavirus disease 2019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8763426/
50064,Adjuvantation of Influenza Vaccines to Induce Cross-Protective Immunity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7911902/
50065,Effect of aging on immunogenicity and efficacy of inactivated influenza vaccines in cotton rats Sigmodon hispidus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7872023/
50066,"Burden, effectiveness and safety of influenza vaccines in elderly, paediatric and pregnant populations",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6376509/
50067,Vaccine approaches conferring cross-protection against influenza viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6005355/
50068,Real-World Evidence in Cost-Effectiveness Analysis of Enhanced Influenza Vaccines in Adults ≥ 65 Years of Age: Literature Review and Expert Opinion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10302365/
50069,"COVID-19 and Influenza Vaccination Campaign in a Research and University Hospital in Milan, Italy",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9180437/
50070,Parental Hesitancy About Routine Childhood and Influenza Vaccinations: A National Survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7329256/
50071,The Quest for a Truly Universal Influenza Vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6795694/
50072,Advances in Adjuvanted Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10459454/
50073,Determinants of Flu Vaccine Uptake Among the General Population in Saudi Arabia: A Study Based on the Health Belief Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10392738/
50074,Novel Platforms for the Development of a Universal Influenza Vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5877485/
50075,Influenza Vaccine Uptake in the Year After Concurrent vs Separate Influenza and Zoster Immunization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8605484/
50076,Influenza vaccine format mediates distinct cellular and antibody responses in human immune organoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10433940/
50077,Vaccine effectiveness of cell-culture relative to egg-based inactivated influenza vaccine during the 2017-18 influenza season,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7043803/
50078,M2e-based universal influenza vaccines: a historical overview and new approaches to development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6800501/
50079,New Technologies for Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7694987/
50080,"Universal Flu mRNA Vaccine: Promises, Prospects, and Problems",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9145388/
50081,Effectiveness of cell culture-based influenza vaccines compared with egg-based vaccines: What does the literature say?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9134893/
50082,A universal influenza mRNA vaccine candidate boosts T cell responses and reduces zoonotic influenza virus disease in ferrets,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9750153/
50083,Evaluation of knowledge and barriers of influenza vaccine uptake among university students in Saudi Arabia; a cross-sectional analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9526417/
50084,Influenza virus and SARS-CoV-2 vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8722349/
50085,Precision Vaccine Development: Cues From Natural Immunity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8866702/
50086,Influenza,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9411419/
50087,A single-shot adenoviral vaccine provides hemagglutinin stalk-mediated protection against heterosubtypic influenza challenge in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9092311/
50088,Robust and prototypical immune responses toward influenza vaccines in the high-risk group of Indigenous Australians,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8522271/
50089,Determinants of influenza and COVID-19 vaccine intent or uptake in Lebanon: a scoping review of the literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10404373/
50090,Safety of components and platforms of COVID-19 vaccines considered for use in pregnancy: A rapid review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8360993/
50091,"Effects of Prior Season Vaccination on Current Season Vaccine Effectiveness in the United States Flu Vaccine Effectiveness Network, 2012–2013 Through 2017–2018",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8326585/
50092,"Effectiveness of Trivalent and Quadrivalent Inactivated Vaccines Against Influenza B in the United States, 2011–2012 to 2016–2017",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8028105/
50093,Knowledge and Attitudes about the Flu Vaccine among Pregnant Women in the Valencian Community (Spain),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6723429/
50094,Antigenic characterization of influenza and SARS-CoV-2 viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8669429/
50095,Enhanced Safety Surveillance of Seasonal Quadrivalent Influenza Vaccines in English Primary Care: Interim Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6096981/
50096,ISCOM-like Nanoparticles Formulated with Quillaja brasiliensis Saponins Are Promising Adjuvants for Seasonal Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8621233/
50097,"Safety, immunogenicity, and efficacy of a COVID-19 vaccine (NVX-CoV2373) co-administered with seasonal influenza vaccines: an exploratory substudy of a randomised, observer-blinded, placebo-controlled, phase 3 trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8598212/
50098,Evaluating the Relative Vaccine Effectiveness of Adjuvanted Trivalent Influenza Vaccine Compared to High-Dose Trivalent and Other Egg-Based Influenza Vaccines among Older Adults in the US during the 2017–2018 Influenza Season,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7563546/
50099,Current Opinion in LAIV: A Matter of Parent Virus Choice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9224562/
50100,Efficacy of trivalent influenza vaccine against laboratory-confirmed influenza among young children in a randomized trial in Bangladesh,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5723570/
50101,"Report on the first WHO integrated meeting on development and clinical trials of influenza vaccines that induce broadly protective and long-lasting immune responses Hong Kong SAR, China, 24–26 January 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9006778/
50102,The Epidemiology of Influenza and the Associated Vaccines Development in China: A Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9692979/
50103,"Efficacy of live attenuated and inactivated influenza vaccines among children in rural India: A 2-year, randomized, triple-blind, placebo-controlled trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8118535/
50104,A formulated poly (I:C)/CCL21 as an effective mucosal adjuvant for gamma-irradiated influenza vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8501930/
50105,Virol J. 2021; 18: 215. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8565071/
50106,Influenza Vaccine Effectiveness Against 2009 Pandemic Influenza A(H1N1) Virus Differed by Vaccine Type During 2013–2014 in the United States,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4837903/
50107,Analysis of the safety and immunogenicity profile of an azoximer bromide polymer-adjuvanted subunit influenza vaccine.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9493399/
50108,"Barriers of Influenza Vaccination Intention and Behavior – A Systematic Review of Influenza Vaccine Hesitancy, 2005 – 2016",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5268454/
50109,Universal influenza vaccines: From viruses to nanoparticles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6300164/
50110,Acceptability of seasonal influenza vaccines among health care workers in Vietnam in 2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7299129/
50111,"Social norms and vaccine uptake: College students’ COVID vaccination intentions, attitudes, and estimated peer norms and comparisons with influenza vaccine",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7965606/
50112,"Differences and Disparities in Seasonal Influenza Vaccine, Acceptance, Adverse Reactions, and Coverage by Age, Sex, Gender, and Race",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8551304/
50113,A single-shot vaccine approach for the universal influenza A vaccine candidate M2e,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9060463/
50114,Fighting flu: novel CD8+ T‐cell targets are required for future influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10867544/
50115,Recalling the Future: Immunological Memory Toward Unpredictable Influenza Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6614380/
50116,Pandemic Influenza Vaccines: What did We Learn from the 2009 Pandemic and are We Better Prepared Now?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349738/
50117,"Awareness, knowledge and attitude toward influenza vaccination in several population groups in China: A cross-sectional study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9624296/
50118,"Meeting report: Convening on the influenza human viral challenge model for universal influenza vaccines, Part 1: Value; challenge virus selection; regulatory, industry and ethical considerations; increasing standardization, access and capacity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6677912/
50119,Antigenic characterization of influenza viruses produced using synthetic DNA and novel backbones,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4940205/
50120,Flu Universal Vaccines: New Tricks on an Old Virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7459973/
50121,Factors influencing the immunogenicity of influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475607/
50122,Beyond clinical trials: Evolutionary and epidemiological considerations for development of a universal influenza vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7514029/
50123,Making evidence-based selections of influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4977436/
50124,Exploring Racial Influences on Flu Vaccine Attitudes and Behavior: Results of a National Survey of African American and White Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5839483/
50125,Associations of COVID-19 risk perception with vaccine hesitancy over time for Italian residents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7788320/
50126,Projected impact of a plant-derived vaccine on the burden of seasonal influenza in Canada,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8437550/
50127,Universal Influenza Vaccines: Progress in Achieving Broad Cross-Protection In Vivo,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6887936/
50128,H3N2 Mismatch of 2014–15 Northern Hemisphere Influenza Vaccines and Head-to-head Comparison between Human and Ferret Antisera derived Antigenic Maps,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4607887/
50129,"Influenza Vaccination Uptake and Hesitancy among Healthcare Workers in Early 2021 at the Start of the COVID-19 Vaccine Rollout in Cape Town, South Africa",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9332543/
50130,Age-specific effects of vaccine egg adaptation and immune priming on A(H3N2) antibody responses following influenza vaccination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8262463/
50131,Boosting of Cross-Reactive and Protection-Associated T Cells in Children After Live Attenuated Influenza Vaccination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5461427/
50132,Effectiveness of an intervention to overcome influenza vaccine hesitancy in specialty clinic patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9333474/
50133,Towards a universal influenza vaccine: different approaches for one goal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5785881/
50134,"Cellular immune responses of older adults to four influenza vaccines: Results of a randomized, controlled comparison",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5612046/
50135,Why Glycosylation Matters in Building a Better Flu Vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6885707/
50136,Live Attenuated Cold-Adapted Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8415297/
50137,Will the public take a universal influenza vaccine?: the need for social and behavioral science research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7482726/
50138,An inventory-location optimization model for equitable influenza vaccine distribution in developing countries during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7833064/
50139,Adenoviral Vector-Based Vaccine Platforms for Developing the Next Generation of Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7712206/
50140,A Decade in Review: A Systematic Review of Universal Influenza Vaccines in Clinical Trials during the 2010 Decade,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7589362/
50141,"Safety and Immunogenicity of an Egg-Cultivated Quadrivalent Inactivated Split-virion Influenza Vaccine (GC3110A) in Healthy Korean Children: a Randomized, Double-blinded, Active-controlled Phase III Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865052/
50142,Influenza Vaccines toward Universality through Nanoplatforms and Given by Microneedle Patches,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7690886/
50143,Metabolomic and transcriptomic signatures of influenza vaccine response in healthy young and older adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9470889/
50144,Comparison of the Immunogenicity of Cell Culture-Based and Recombinant Quadrivalent Influenza Vaccines to Conventional Egg-Based Quadrivalent Influenza Vaccines Among Healthcare Personnel Aged 18–64 Years: A Randomized Open-Label Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8499731/
50145,Early Induction of Cross-Reactive CD8+ T-Cell Responses in Tonsils After Live-Attenuated Influenza Vaccination in Children,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7137893/
50146,Cross reactivity of serum antibody responses elicited by DNA vaccines expressing HA antigens from H1N1 subtype influenza vaccines in the past 30 years,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3906389/
50147,"Relative Effectiveness of High Dose versus Standard Dose Influenza Vaccines in Older Adult Outpatients over Four Seasons, 2015-16 to 2018-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7508973/
50148,"A Comparison of Etiology, Pathogenesis, Vaccinal and Antiviral Drug Development between Influenza and COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10094131/
50149,Global production capacity of seasonal and pandemic influenza vaccines in 2019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7814984/
50150,The Interleukin-33–Group 2 Innate Lymphoid Cell Axis Represents a Potential Adjuvant Target To Increase the Cross-Protective Efficacy of Influenza Vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8549502/
50151,Impact of adjuvant: Trivalent vaccine with quadrivalent-like protection against heterologous Yamagata-lineage influenza B virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9561127/
50152,Front Immunol. 2023; 14: 1283355. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10523569/
50153,Can uptake of childhood influenza immunisation through schools and GP practices be increased through behaviourally-informed invitation letters and reminders: two pragmatic randomized controlled trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9854224/
50154,Influenza vaccination in the elderly,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5861798/
50155,Review of Influenza Virus Vaccines: The Qualitative Nature of Immune Responses to Infection and Vaccination Is a Critical Consideration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8471734/
50156,Clinical Expectations for Better Influenza Virus Vaccines—Perspectives from the Young Investigators’ Point of View,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6027204/
50157,STING agonist-containing microparticles improve seasonal influenza vaccine efficacy and durability in ferrets over standard adjuvant,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10136936/
50158,Influenza B: Prospects for the Development of Cross-Protective Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9228933/
50159,"Influenza vaccination coverage among persons seeking outpatient medical care for acute respiratory infection in five States in the United States, 2011–2012 through 2018–2019",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8573763/
50160,Protection of children against influenza: Emerging problems,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5861800/
50161,The Effect of Combining the COVID-19 Vaccine with the Seasonal Influenza Vaccine on Reducing COVID-19 Vaccine Rejection Among Libyans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10176301/
50162,Canadian older adults’ perceptions of effectiveness and value of regular and high-dose influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6422457/
50163,HAI and NAI titer correlates of inactivated and live attenuated influenza vaccine efficacy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6530189/
50164,A perspective of nanoparticle universal influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8650199/
50165,Nucleoprotein as a Promising Antigen for Broadly Protective Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10747533/
50166,Influenza Vaccination to Reduce Cardiovascular Morbidity and Mortality in Patients With COVID-19: JACC State-of-the-Art Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7535809/
50167,Relative Effectiveness of Cell-Cultured versus Egg-Based Seasonal Influenza Vaccines in Preventing Influenza-Related Outcomes in Subjects 18 Years Old or Older: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8775496/
50168,Challenges of Making Effective Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7529958/
50169,Prospects and Challenges in the Development of Universal Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7563311/
50170,"Evaluation of a midwife-led, hospital based vaccination service for pregnant women",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7872094/
50171,Challenges in implementing yearly enhanced safety surveillance of influenza vaccination in Europe: lessons learned and future perspectives,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6930062/
50172,An Adenovirus-Vectored Influenza Vaccine Induces Durable Cross-Protective Hemagglutinin Stalk Antibody Responses in Mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580491/
50173,Seasonal Influenza Prevention and Control Progress in Latin America and the Caribbean in the Context of the Global Influenza Strategy and the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274756/
50174,The effect of sex on responses to influenza vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8078729/
50175,Targeting the hallmarks of aging to improve influenza vaccine responses in older adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10189223/
50176,"Seasonal influenza vaccine policy, use and effectiveness in the tropics and subtropics – a systematic literature review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4910173/
50177,A Novel Neuraminidase Virus-Like Particle Vaccine Offers Protection Against Heterologous H3N2 Influenza Virus Infection in the Porcine Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9300842/
50178,Equine Influenza Virus and Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8402878/
50179,Generation of DelNS1 Influenza Viruses: a Strategy for Optimizing Live Attenuated Influenza Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6751066/
