Id,Title,Link
15073,Chickenpox in pregnancy. Incidence underestimated.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1677892/
15074,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1677892/
15075,Pericarditis with pericardial effusion complicating chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2418950/
15076,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2418950/
15077,Chickenpox pneumonia: experience with antiviral treatment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC461399/
15078,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC461399/
15079,Prevalence of a history of prior varicella/herpes zoster infection in multiple sclerosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5725504/
15080,"Chickenpox in Canada, 1924-87.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1267542/
15081,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1267542/
15082,Chickenpox pneumonia: an association with pregnancy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1020848/
15083,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1020848/
15084,NSAIDs and chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4871288/
15085,Towards universal childhood immunization against chickenpox?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2819915/
15086,Social epidemiology of chickenpox in two British national cohorts.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1059792/
15087,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1059792/
15088,Chickenpox pneumonia: case report and literature review.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1343308/
15089,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1343308/
15090,Influence of anti‐coronavirus disease 2019 policies on 10 pediatric infectious diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8447317/
15091,Varicella Zoster Virus (Chickenpox) Infection in Pregnancy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3155623/
15092,The study on the early warning period of varicella outbreaks based on logistic differential equation model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6518620/
15093,Herpes Simplex Virus and Varicella Zoster Virus Infections in Cancer Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9961783/
15094,"Enhanced surveillance of monkeypox in Bas-Uélé, Democratic Republic of Congo: the limitations of symptom-based case definitions",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9628793/
15095,"Lung function tests and risk factors for pneumonia in adults with
chickenpox",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1745928/
15096,Age-specific incidence of chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1403576/
15097,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1403576/
15098,"The Effects of School Holidays on Transmission of Varicella Zoster Virus, England and Wales, 1967–2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4059708/
15099,Chickenpox and steroid cards. Patients need information.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2351328/
15100,Acyclovir in chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1511499/
15101,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1511499/
15102,"Fulminant bilateral acute retinal necrosis after chickenpox – a case report
",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5720133/
15103,"Chickenpox vaccination, not chickenpox, should be routine for Canadian children",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC81074/
15104,Chickenpox in pregnancy. Pneumonitis more severe.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1677897/
15105,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1677897/
15106,Acyclovir for childhood chickenpox. Has substantial potential service implications.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2549643/
15107,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2549643/
15108,An Epidemiological Study of Outbreak Investigation of Chickenpox in Remote Hamlets of a Tribal State in India,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9339339/
15109,Modifying chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1676248/
15110,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1676248/
15111,"Chickenpox and measles clusters among college students in Pune, Maharashtra",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5685002/
15112,"School, child care and camp exclusion policies for chickenpox: A rational approach",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6234420/
15113,Paediatr Child Health. 2018 Sep; 23(6): 424–427. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6169618/
15114,"Cimetidine in ""chickenpox oesophagitis"".",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1602863/
15115,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1602863/
15116,Henoch-Schönlein syndrome after chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1545466/
15117,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1545466/
15118,Chickenpox can still kill adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1121580/
15119,Chickenpox and Herpes Zoster: II. Ouchterlony Precipitation Studies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2082312/
15120,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2082312/
15121,Severe chickenpox during treatment with corticosteroids. At what age should varicella-zoster immunoglobulin be given?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548709/
15122,BMJ. 1995 Mar 11; 310(6980): 672. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2549082/
15123,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548709/
15124,Photodistributed chickenpox in a 3-year-old boy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8096382/
15125,Eruptive keloids after chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4211531/
15126,Bacterial superinfection in chickenpox. Children are probably more susceptible...,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2352455/
15127,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2352455/
15128,Chickenpox and steroid cards. Amended card is used in Oxford.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2351299/
15129,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2351299/
15130,Chickenpox pneumonia: an association with pregnancy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC462393/
15131,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC462393/
15132,"Susceptibility towards Chickenpox, Measles and Rubella among Healthcare Workers at a Teaching Hospital in Rome",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9612096/
15133,Algorithmic discovery of dynamic models from infectious disease data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7184751/
15134,Surveillance of Nigerian children suggests that varicella may be a risk factor for acquisition of monkeypox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9948024/
15135,Red eye in chickenpox: varicella-related acute anterior uveitis in a child,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3029245/
15136,Chickenpox isolation: is it worth the trouble?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1340653/
15137,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1340653/
15138,Varicella pneumonitis in an immunocompetent patient,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3062837/
15139,Comparison of varicella outbreaks in schools in China during different vaccination periods,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9746505/
15140,Peripheral retinal vasculitis in chickenpox: A case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7690533/
15141,Letter: Chickenpox from herpes zoster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1611648/
15142,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1611648/
15143,Chickenpox in pregnancy. Acyclovir for uncomplicated chickenpox?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1677901/
15144,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1677901/
15145,Immunisation against chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548429/
15146,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548429/
15147,Isolated facial palsy in chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1027913/
15148,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1027913/
15149,Facts about chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2722564/
15150,Chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2830771/
15151,Paediatr Child Health. 1999 Nov-Dec; 4(8): 572–574. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2830769/
15152,Acyclovir for childhood chickenpox. No reason not to treat.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548506/
15153,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548506/
15154,High susceptibility to varicella among urban and rural pregnant women in South India: a brief report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8060819/
15155,Idiopathic purpura fulminans associated with anti-protein S antibodies in children: a multicenter case series and systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8791598/
15156,"Designing of thiazolidinones against chicken pox, monkey pox, and hepatitis viruses: A computational approach",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9922439/
15157,Chronic Headache and Cerebral Venous Sinus Thrombosis Due to Varicella Zoster Virus Infection: A Case Report and Review of the Literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7983319/
15158,Chickenpox: an ageless disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5780607/
15159,Chickenpox in pregnancy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1678282/
15160,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1678282/
15161,Severe chickenpox during treatment with corticosteroids. National guidelines exist.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548711/
15162,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548711/
15163,Managing exposure to chickenpox during pregnancy. New program.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2277827/
15164,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2277827/
15165,Immunological characteristics of MAV/06 strain of varicella-zoster virus vaccine in an animal model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9166591/
15166,Varicella Reinfection in a Seropositive Physician Following Occupational Exposure to Localized Zoster,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3106231/
15167,The Biology of Varicella-Zoster Virus Replication in the Skin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9147561/
15168,"Seroprevalence of varicella-zoster virus among pregnant women in Fayoum Governorate, Egypt",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6325979/
15169,Chickenpox and asymptomatic COVID-19 after first cycle of alemtuzumab for multiple sclerosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8325041/
15170,Acyclovir for treating varicella in otherwise healthy children and adolescents: a systematic review of randomised controlled trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC130054/
15171,Varicella gangrenosum in adult: a fatal chickenpox complication,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6453516/
15172,Severe chickenpox during treatment with corticosteroids. Immunoglobulin should be given if steroid dosage was > or = 0.5 mg/kg/day in preceding three months.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548710/
15173,BMJ. 1995 Feb 25; 310(6978): 534. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548861/
15174,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2548710/
15175,Outbreak of chickenpox from a patient with immunosuppressed herpes zoster in hospital.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1546676/
15176,Br Med J (Clin Res Ed). 1983 Jan 22; 286(6361): 311. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1546512/
15177,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1546676/
15178,Isolated Lower Motor Neuron Facial Nerve Palsy in a Patient of Varicella: A Case Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7580461/
15179,Burden of chickenpox on families: A study in Quebec,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2094791/
15180,Cost effectiveness and budget impact of universal varicella vaccination in Russia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9196720/
15181,"Incidence and mortality rates of varicella among end stage renal disease (ESRD) patients in Singapore General Hospital, a 12-year review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5842597/
15182,Varicella Zoster Virus: A Not Uncommon Cause of Stroke in Children and Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4912415/
15183,Chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3275319/
15184,"Is chickenpox so bad, what do we know about immunity to varicella zoster virus, and what does it tell us about the future?",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5726865/
15185,Parental Attitudes and Factors Associated With Varicella Vaccination in Preschool and Schoolchildren in Hong Kong: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4616659/
15186,Bacterial superinfection in chickenpox....but it can occur at any age.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2352466/
15187,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2352466/
15188,Chickenpox in an elderly man,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7430786/
15189,"Vaccines for measles, mumps, rubella, and varicella in children",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8607336/
15190,Exposure rate of VZV among women attending antenatal care clinic in Sri Lanka - a cross sectional study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5602960/
15191,"Varicella associated acute respiratory distress syndrome in an adult
patient: an example for extracorporeal respiratory support in Brazilian endemic
diseases",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4304471/
15192,"Rapid differentiation of rocky mountain spotted fever from chickenpox, measles, and enterovirus infections and bacterial meningitis by frequency-pulsed electron capture gas-liquid chromatographic analysis of sera.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC271928/
15193,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC271928/
15194,"Safety and immunogenicity of Bio Pox™, a live varicella vaccine (Oka strain) in Indian children: A comparative multicentric, randomized phase II/III clinical trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5612528/
15195,Incidence of chickenpox in adults and recruitment of plasma donors for manufacture of zoster immunoglobulin.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1342059/
15196,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1342059/
15197,Immunisation against chickenpox. Good argument exists for universal vaccination.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2549276/
15198,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2549276/
15199,"Phase 3, open-label, Russian, multicenter, single-arm trial to evaluate the immunogenicity of varicella vaccine (VARIVAX™) in healthy adults",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8828108/
15200,Transient severe hypertension and polyradiculitis after chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1608883/
15201,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1608883/
15202,Outbreak of chickenpox from a patient with immunosuppressed herpes zoster in hospital.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1500374/
15203,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1500374/
15204,Chickenpox Chorioretinitis with Retinal Exudates and Periphlebitis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3383262/
15205,Transient synovitis of the hip as a complication of chickenpox in infant: Case study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3745199/
15206,Healthcare resource use and costs of varicella and its complications: A systematic literature review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10760364/
15207,Persistent Pre-eruptive Facial Paralysis Associated with Chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1937706/
15208,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1937706/
15209,Acute Peripheral Facial Palsy after Chickenpox: A Rare Association,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4095705/
15210,Opinions of Quebec parents and vaccinators on the usefulness of chickenpox vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2094808/
15211,Chickenpox and Herpes Zoster: III. Tissue Culture Studies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2082316/
15212,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2082316/
15213,Lacrimal canalicular obstruction following chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1039715/
15214,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1039715/
15215,Chickenpox Virus Pneumonia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1897146/
15216,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1897146/
15217,How to select a proper early warning threshold to detect infectious disease outbreaks based on the China infectious disease automated alert and response system (CIDARS),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5468940/
15218,Simultaneous chickenpox and measles infection among migrant children who stayed in Italy during the second half of June 2011,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3981447/
15219,The mathematical analysis of concurrent epidemics of yaws and chickenpox.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2134752/
15220,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2134752/
15221,Parental acceptance and knowledge of varicella vaccination in relation to socioeconomics in Sweden: A cross-sectional study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8530319/
15222,Reports of deaths from chickenpox,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1227973/
