Id,Title,Link
55062,The presence of headache at onset in SARS-CoV-2 infection is associated with long-term post-COVID headache and fatigue: A case-control study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8212025/
55063,Relationship Between Headache Characteristics and a Remote History of TBI in Veterans: A 10-Year Retrospective Chart Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9280992/
55064,Quantity changes in acute headache medication use among patients with chronic migraine treated with eptinezumab: subanalysis of the PROMISE-2 study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9446734/
55065,Red and orange flags for secondary headaches in clinical practice: SNNOOP10 list,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6340385/
55066,CGRP-induced migraine-like headache in persistent post-traumatic headache attributed to mild traumatic brain injury,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9578273/
55067,Headache service quality evaluation: implementation of quality indicators in primary care in Europe,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8080333/
55068,Quality assurance in specialized headache units in Spain: an observational prospective study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6734389/
55069,Debate: differences and similarities between tension-type headache and migraine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10360340/
55070,Headache in Idiopathic Intracranial Hypertension: Findings from the Idiopathic Intracranial Hypertension Treatment Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5799151/
55071,Aids to management of headache disorders in primary care (2nd edition): on behalf of the European Headache Federation and Lifting The Burden: the Global Campaign against Headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6734476/
55072,COVID-19-related headache and sinonasal inflammation: A longitudinal study analysing the role of acute rhinosinusitis and ICHD-3 classification difficulties in SARS-CoV-2 infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8988454/
55073,The applicability of web-based solutions in headache epidemiology research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7268372/
55074,Headache onset after vaccination against SARS-CoV-2: a systematic literature review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8969402/
55075,The relationship between headache-attributed disability and lost productivity: 2. Empirical evidence from population-based studies in nine disparate countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8903529/
55076,Epidemiological aspects of headache after different types of COVID‐19 vaccines: An online survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9538602/
55077,The Role of Melatonin in the Treatment of Primary Headache Disorders,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5012937/
55078,Preventive migraine treatment with eptinezumab reduced acute headache medication and headache frequency to below diagnostic thresholds in patients with chronic migraine and medication‐overuse headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9291601/
55079,Persistent headache after first-ever ischemic stroke: clinical characteristics and factors associated with its development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9382765/
55080,Phenotype of new daily persistent headache: subtypes and comparison to transformed chronic daily headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10428606/
55081,New diagnostic criteria for headache attributed to transient ischemic attacks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6734282/
55082,Debate: Are cluster headache and migraine distinct headache disorders?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9706960/
55083,Cluster headache pathophysiology: What we have learned from advanced neuroimaging,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9314615/
55084,Status of diagnosis and preventative treatment for primary headache disorders: real-world data of unmet needs in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472552/
55085,Barriers and gaps in headache education: a national cross-sectional survey of neurology residents in Denmark,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8976293/
55086,Pain sensitivity in men who have never experienced a headache: an observer blinded case control study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8576972/
55087,The Global Campaign turns 18: a brief review of its activities and achievements,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9022610/
55088,Duration and characteristics of persistent headache following aneurysmal subarachnoid hemorrhage,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10099612/
55089,Investigation of sumatriptan and ketorolac trometamol in the human experimental model of headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7038568/
55090,Emerging relevance of circadian rhythms in headaches and neuropathic pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6381824/
55091,Interrelations between migraine-like headache and persistent post-traumatic headache attributed to mild traumatic brain injury: a prospective diary study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7678268/
55092,Use of the Emergency Department for Severe Headache. A population-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2615458/
55093,Rethinking Headache Chronification,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4546844/
55094,Comprehensive clinical phenotyping of nitroglycerin infusion induced cluster headache attacks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8217894/
55095,Experts’ opinion about the pediatric secondary headaches diagnostic criteria of the ICHD-3 beta,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5745369/
55096,Pilot Randomized Controlled Trial of Internet-delivered Cognitive-Behavioral Treatment for Pediatric Headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4715642/
55097,"Complex Patient Navigation by Veteran Patients in the Veterans Health
Administration (VHA) for Chronic Headache Disease: A Qualitative
Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9880564/
55098,Questionnaire-based survey on the prevalence of medication-overuse headache in Japanese one city—Itoigawa study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8765819/
55099,Headache in Petrous Apicitis: A Case Report of Chronic Migraine-like Headache Due to Peripheral Pathology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7164263/
55100,Headache and immunological/autoimmune disorders: a comprehensive review of available epidemiological evidence with insights on potential underlying mechanisms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8573865/
55101,Effect of exogenous estrogens and progestogens on the course of migraine during reproductive age: a consensus statement by the European Headache Federation (EHF) and the European Society of Contraception and Reproductive Health (ESCRH),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6119173/
55102,Post-COVID Headache: A Literature Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9533267/
55103,Daily Headache in Chronic Migraine Is a Predictive Factor of Response in Patients Who Had Completed Three Sessions of OnabotulinumtoxinA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8234385/
55104,"Measuring health-related quality of life in chronic headache: A
comparative evaluation of the Chronic Headache Quality of Life Questionnaire and
Headache Impact Test (HIT-6)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8411468/
55105,Understanding headache classification coding within the veterans health administration using ICD-9-CM and ICD-10-CM in fiscal years 2014–2017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9812322/
55106,Total tenderness score and pressure pain thresholds in persistent post-traumatic headache attributed to mild traumatic brain injury,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9358841/
55107,Telehealth as a New Care Delivery Model: the Headache Provider Experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8721517/
55108,Forecasting Individual Headache Attacks Using Perceived Stress: Development of a multivariable prediction model for persons with episodic migraine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5950708/
55109,Polypharmacy Among Headache Patients: A Cross-Sectional Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6061427/
55110,Pre-treatment with sumatriptan for cilostazol induced headache in healthy volunteers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6097976/
55111,Persistent post-traumatic headache: a migrainous loop or not? The clinical evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245945/
55112,Digital Headache Self-Management Interventions for Patients with a Primary Headache Disorder: A Systematic Review of Randomized Controlled Trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10336649/
55113,New-onset headache following COVID-19: An Italian multicentre case series,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9931424/
55114,Smartphone-Delivered Progressive Muscle Relaxation for the Treatment of Migraine in Primary Care: A Randomized Controlled Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8721526/
55115,Eleven things to facilitate participation of underrepresented groups in headache medicine research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10091268/
55116,The World Health Organization Intersectoral Global Action Plan on Epilepsy and Other Neurological Disorders and the headache revolution: from headache burden to a global action plan for headache disorders,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10768290/
55117,"Manual joint mobilisation techniques, supervised physical activity, psychological treatment, acupuncture and patient education for patients with tension-type headache. A systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8379845/
55118,J Headache Pain. 2021; 22(1): 116. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8493716/
55119,"Prevalence, management and burden of episodic and chronic headaches—a cross-sectional multicentre study in eight Austrian headache centres",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4437990/
55120,"Gradually shifting clinical phenomics in migraine spectrum: a cross-sectional, multicenter study of 5438 patients",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9327365/
55121,"Barriers to Behavioral Treatment Adherence for Headache: An Examination of Attitudes, Beliefs, and Psychiatric Factors",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6344047/
55122,Headache Specialists’ Perceptions of the Role of Health Psychologists in Headache Management: A Qualitative Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11015910/
55123,"Galcanezumab effects on incidence of headache after occurrence of triggers, premonitory symptoms, and aura in responders, non-responders, super-responders, and super non-responders",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10018924/
55124,Frequency and predictors of headache in the first 12 months after traumatic brain injury: results from CENTER-TBI,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10964672/
55125,"Health equity, care access and quality in headache – part 1",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10823691/
55126,Presence of red flags in patients with cerebral venous sinus thrombosis admitted to the emergency department because of headache: A STROBE compliant cohort-study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373602/
55127,Medicines for headache before and during pregnancy: a retrospective cohort study (ATENA study),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8043957/
55128,More Attacks and Analgesic Use in Old Age: Self-Reported Headache Across the Lifespan in a German Sample,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6843053/
55129,Structural brain changes in patients with persistent headache after COVID-19 resolution,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9522538/
55130,Virtual Issue: COVID‐19 and headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8013424/
55131,Importance of Pain Acceptance in Relation to Headache Disability and Pain Interference in Women with Migraine and Overweight/Obesity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5774226/
55132,Longitudinal Impact of Parent Factors in Adolescents with Migraine and Tension-Type Headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7719069/
55133,"Questionnaire-Based Survey during COVID-19 Vaccination on the Prevalence of Elderly’s Migraine, Chronic Daily Headache, and Medication-Overuse Headache in One Japanese City—Itoigawa Hisui Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9409693/
55134,Headache Triggers as Surprise,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6521840/
55135,A study to investigate the prevalence of headache disorders and migraine among people registered in a health insurance association in Japan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9219245/
55136,J Headache Pain. 2022; 23(1): 164. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9795650/
55137,The teaching of headache medicine in France: A questionnaire‐based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9828409/
55138,Evaluating Headache and Facial Pain in a Headache Diagnostic Laboratory: Experiences from the Danish Headache Center,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10452981/
55139,Migraine and cluster headache – the common link,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6755613/
55140,Episodic Dural Stimulation in Awake Rats: A Model for Recurrent Headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4029495/
55141,The Relation between Persistent Post-Traumatic Headache and PTSD: Similarities and Possible Differences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313050/
55142,The burden attributable to headache disorders in children and adolescents in Lithuania: estimates from a national schools-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8045274/
55143,Headache Outcomes of a Sleep Behavioral Intervention in Breast Cancer Survivors: Secondary Analysis of a Randomized Clinical Trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8578351/
55144,Characterizing healthcare utilization patterns in a Danish population with headache: results from the nationwide headache in Denmark (HINDER) panel,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9951480/
55145,Primary headache epidemiology in children and adolescents: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9926688/
55146,Headache Characteristics in the Neurological Emergency Department: A Retrospective Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8416997/
55147,Headache Virtual Visit Toolbox: The Transition From Bedside Manners to Webside Manners,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7323436/
55148,Survey of Pain Medicine Specialists' Familiarity with Migraine Management,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8665993/
55149,Differential efficacy of non-invasive vagus nerve stimulation for the acute treatment of episodic and chronic cluster headache: A meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6637721/
55150,Sick Headache,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9491914/
55151,Summary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9491914/
55152,Temporomandibular Disorders and Headache: A Retrospective Analysis of 1198 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5379086/
55153,"Effect of calcitonin gene-related peptide (-receptor) antibodies in
chronic cluster headache: Results from a retrospective case series support
individual treatment attempts",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7691634/
55154,Psychiatric and cognitive comorbidities of persistent post-traumatic headache attributed to mild traumatic brain injury,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8314480/
55155,Areas of cerebral blood flow changes on arterial spin labelling with the use of symmetric template during nitroglycerin triggered cluster headache attacks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8724947/
55156,Structured headache services as the solution to the ill-health burden of headache. 2. Modelling effectiveness and cost-effectiveness of implementation in Europe: methodology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8383423/
55157,Psychological Factors Associated with Chronic Migraine and Severe Migraine-Related Disability: an Observational Study in a Tertiary Headache Center,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5378650/
55158,Comorbidities of psychiatric and headache disorders in Nepal: implications from a nationwide population-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4840123/
55159,Evaluation of 2‐Hour Post‐Dose Efficacy of Lasmiditan for the Acute Treatment of Difficult‐to‐Treat Migraine Attacks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7496706/
55160,"Prevention of medication overuse and medication overuse headache in patients with migraine: a randomized, controlled, parallel, allocation-blinded, multicenter, prospective trial using a mobile software application",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9092034/
55161,Clinical characteristics of headache after vaccination against COVID-19 (coronavirus SARS-CoV-2) with the BNT162b2 mRNA vaccine: a multicentre observational cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8344581/
55162,Brain Commun. 2021; 3(3): fcab195. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8418208/
55163,"The relationship of anxiety, depression and behavioral problems with recurrent headache in late adolescence – a Young-HUNT follow-up study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4405520/
55164,Interest in and exposure to headache disorders among neurology residents in Denmark: A nationwide cross‐sectional survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9804557/
55165,Reversion From Chronic Migraine to Episodic Migraine in Patients Treated With Fremanezumab: Post Hoc Analysis From HALO CM Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756262/
55166,Toward a better understanding of persistent headache after mild COVID‐19: Three migraine‐like yet distinct scenarios,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444902/
55167,Differences and similarities between COVID-19 related-headache and COVID-19 vaccine related-headache. A case-control study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831767/
55168,Calcitonin gene-related peptide causes migraine aura,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10483878/
55169,A Digital Therapeutic Allowing a Personalized Low-Glycemic Nutrition for the Prophylaxis of Migraine: Real World Data from Two Prospective Studies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9315551/
55170,Predictors of short-term prognosis while in pediatric headache care: an observational study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6459721/
55171,"Structured education can improve primary-care management of headache: the first empirical evidence, from a controlled interventional study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4788653/
55172,"The HortONS study. Treatment of chronic cluster headache with transcutaneous electrical nerve stimulation and occipital nerve stimulation: study protocol for a prospective, investigator-initiated, double-blinded, randomized, placebo-controlled trial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10590038/
55173,Current treatment options for cluster headache: limitations and the unmet need for better and specific treatments—a consensus article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10476341/
55174,The Headache Psychologists’ Role in Pediatric and Adult Headache Care: A Qualitative Study of Expert Practitioners,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11102355/
55175,Primary headache types in adult epilepsy patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9881350/
55176,Headaches During COVID‐19: My Clinical Case and Review of the Literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273035/
55177,The Prevalence of Different Types of Headache in Patients with Subjective Tinnitus and Its Influence on Tinnitus Parameters: A Prospective Clinical Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7694111/
55178,COVID-19 lockdown attack on headache emergency admissions: a multidisciplinary retrospective study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8614074/
55179,Current state of headache training within Canadian Neurology Residency program: a national survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10433594/
