Id,Title,Link
10115,Editing and Chemical Modifications on Non-Coding RNAs in Cancer: A New Tale with Clinical Significance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7827606/
10116,"Annual Report to the Nation on the Status of Cancer, 1975–2012, Featuring the Increasing Incidence of Liver Cancer",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4840031/
10117,Evolving insights: how DNA repair pathways impact cancer evolution,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7721097/
10118,"Role of main RNA modifications in cancer: N6-methyladenosine, 5-methylcytosine, and pseudouridine",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9051163/
10119,Deregulated calcium signaling in blood cancer: Underlying mechanisms and therapeutic potential,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9623116/
10120,Germline Testing of Mismatch Repair Genes Is Needed in the Initial Evaluation of Patients With Muir-Torre Syndrome-Associated Cutaneous Sebaceous Neoplasms: A Case Series,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9941027/
10121,Targeting Akt in cancer for precision therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8379749/
10122,Cancer Immune Therapy for Philadelphia Chromosome-Negative Chronic Myeloproliferative Neoplasms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7407874/
10123,UEG Week 2017 Poster Presentations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7672678/
10124,Illuminating the Onco-GPCRome: Novel G protein–coupled receptor-driven oncocrine networks and targets for cancer immunotherapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6643028/
10125,Activating p53 Function by Targeting RLIP,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9082734/
10126,"Cancer Incidence, Mortality, Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life Years for 29 Cancer Groups From 2010 to 2019: A Systematic Analysis for the Global Burden of Disease Study 2019",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8719276/
10127,"Pancreatic cancer: A review of clinical diagnosis, epidemiology, treatment and outcomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6250924/
10128,"Pre-leukemic clonal hematopoiesis and the risk of therapy-related
myeloid neoplasms: a case-control study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5405697/
10129,"Bombesin related peptides/receptors and their promising therapeutic roles in cancer imaging, targeting and treatment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5067074/
10130,Incidence and survival of neuroendocrine neoplasms in China with comparison to the United States,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10278748/
10131,Risk of Neoplasia in Pediatric Patients Receiving Growth Hormone Therapy—A Report From the Pediatric Endocrine Society Drug and Therapeutics Committee,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5393518/
10132,Cohort-based association study of germline genetic variants with acute and chronic health complications of childhood cancer and its treatment: Genetic Risks for Childhood Cancer Complications Switzerland (GECCOS) study protocol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8788194/
10133,"Survival of patients living with HIV and cancer in Cali, Colombia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10719985/
10134,Childhood cancer incidence and survival trends in Estonia (1970–2016): a nationwide population-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6954517/
10135,Translating insights into tumor evolution to clinical practice: promises and challenges,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6440005/
10136,COVID-19 and Cancer Comorbidity: Therapeutic Opportunities and Challenges,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7738845/
10137,Post‐traumatic stress symptomatology and adjustment of medical oncology practice during the COVID‐19 pandemic among adult patients with cancer in a day care hospital,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8426939/
10138,COVID‐19 outcomes in patients with cancer: Findings from the University of California health system database,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9110901/
10139,Landscape of Genetic Mutations in Appendiceal Cancers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10377024/
10140,CBTRUS Statistical Report: Primary Brain and Other Central Nervous System Tumors Diagnosed in the United States in 2012–2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6823730/
10141,The tumour immune microenvironment and microbiome of pancreatic intraductal papillary mucinous neoplasms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9844533/
10142,Chemotherapy and Risk of Subsequent Malignant Neoplasms in the Childhood Cancer Survivor Study Cohort,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7001784/
10143,Self-administered questionnaire assessing childhood cancer treatments and associated risks for adverse health outcomes - The KiKme study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10147395/
10144,Shortened Leukocyte Telomere Length Associates with an Increased Prevalence of Chronic Health Conditions among Survivors of Childhood Cancer: A Report from the St. Jude Lifetime Cohort,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7231652/
10145,Benefits of switching from guaiac-based faecal occult blood to faecal immunochemical testing: experience from the Wallonia–Brussels colorectal cancer screening programme,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7109124/
10146,Br J Cancer. 2021 Aug 31; 125(5): 773. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8405818/
10147,Subsequent primary neoplasms after childhood cancer therapy – design and description of the German nested case–control study STATT-SCAR,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10764383/
10148,HPV Vaccination is Cancer Prevention for Childhood Cancer Survivors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8738104/
10149,Drug resistance in cancer therapy: the Pandora's Box of cancer stem cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9066908/
10150,"Abstract Book for the 27th Congress of the European Hematology
Association",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9429973/
10151,Leveraging single‐cell sequencing to unravel intratumour heterogeneity and tumour evolution in human cancers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9322001/
10152,Long term cause specific mortality among 34 489 five year survivors of childhood cancer in Great Britain: population based cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5008696/
10153,Philadelphia chromosome-negative classical myeloproliferative neoplasms: revised management recommendations from European LeukemiaNet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5986069/
10154,"Recommendations for the surveillance of education and employment outcomes in survivors of childhood, adolescent, and young adult cancer: A report from the International Late Effects of Childhood Cancer Guideline Harmonization Group",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9321726/
10155,G Proteins and G Protein Coupled Receptors as Cancer Drivers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8849590/
10156,Targeting the PI3K/AKT/mTOR and RAF/MEK/ERK pathways for cancer therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9768098/
10157,Phenome-wide association study (PheWAS) of colorectal cancer risk SNP effects on health outcomes in UK Biobank,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8888597/
10158,Associations of low hand grip strength with 1 year mortality of cancer cachexia: a multicentre observational study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8718026/
10159,Age‐related macular degeneration and myeloproliferative neoplasms – A common pathway,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9828081/
10160,Cystic Neoplasms of the Pancreas: Differential Diagnosis and Radiology Correlation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8921498/
10161,Risk of Subsequent Neoplasms During the Fifth and Sixth Decades of Life in the Childhood Cancer Survivor Study Cohort,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4622098/
10162,J Clin Oncol. 2018 Mar 10; 36(8): 833–834. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6161940/
10163,Long-Term Survival Among 5-Year Survivors of Adolescent and Young Adult Cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381371/
10164,RETRACTED ARTICLE: The LINC00623/NAT10 signaling axis promotes pancreatic cancer progression by remodeling ac4C modification of mRNA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387035/
10165,J Hematol Oncol. 2023; 16: 109. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10619305/
10166,Population-Based Long-Term Cardiac-Specific Mortality Among 34 489 Five-Year Survivors of Childhood Cancer in Great Britain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5338891/
10167,Secondary Malignancies after Ewing Sarcoma—Epidemiological and Clinical Analysis of an International Trial Registry,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9740851/
10168,Causes of death among cancer patients in the era of cancer survivorship in Korea: Attention to the suicide and cardiovascular mortality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7050076/
10169,Physical Activity in Cancer Prevention and Survival: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6527123/
10170,"Mitochondrial adaptation in cancer drug resistance: prevalence, mechanisms, and management",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9290242/
10171,Targeting the tumor stroma for cancer therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9628074/
10172,The Role of MMP8 in Cancer: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6770849/
10173,Cancer incidence and mortality in Poland in 2019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9237124/
