Id,Title,Link
70016,A review of potential national chronic pain surveillance systems in the United States,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9464678/
70017,Neuropathic pain: clinical classification and assessment in patients with pain due to cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7920493/
70018,Associations between adolescent pain and psychopathology in the Adolescent Brain Cognitive Development (ABCD) study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10246734/
70019,Examining Parent Adverse Childhood Experiences as a Distal Risk Factor in Pediatric Chronic Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8719510/
70020,Trajectories of pain in adolescents: A prospective cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3020286/
70021,Interventions for the management of abdominal pain in Crohn's disease and inflammatory bowel disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8629648/
70022,Nonpainful wide-area compression inhibits experimental pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4988085/
70023,Topical Review: Pain in Survivors of Pediatric Cancer: Applying a Prevention Framework,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6454449/
70024,Therapeutic efficacy of acupuncture point stimulation for stomach cancer pain: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11024429/
70025,Pain in People Experiencing Homelessness: A Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10094969/
70026,Chronic Pain in Children: Structural and Resting-State Functional Brain Imaging Within a Developmental Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7263945/
70027,The dichotomous role of epiregulin in pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7166142/
70028,"Clinical Validation of a Multi-Biomarker Assay for the Evaluation of Chronic Pain Patients in a Cross-Sectional, Observational Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7648807/
70029,Effect of stomach size on organs at risk in pancreatic stereotactic body radiotherapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9339195/
70030,Relationship of child perceptions of maternal pain to children’s laboratory and nonlaboratory pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2642517/
70031,Association Between HIV Symptom Burden and Inflammatory Cytokines: An Analysis by Sex and Menopause Stage,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6983730/
70032,A functional polymorphism in the ABCB1 transporter predicts pharmacologic response to combination of nortriptyline and morphine in neuropathic pain patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7039325/
70033,Pain and Associated Substance Use among Opioid Dependent Individuals Seeking Office-Based Treatment with Buprenorphine-Naloxone: A Needs Assessment Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3641684/
70034,Social learning pathways in the relation between parental chronic pain and daily pain severity and functional impairment in adolescents with functional abdominal pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5889361/
70035,Adverse childhood experience is associated with an increased risk of reporting chronic pain in adulthood: a stystematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10993817/
70036,Psychological therapies for the management of chronic and recurrent pain in children and adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6257251/
70037,Diseases of the Alimentary Tract: Nonruminant,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7167529/
70038,Portrayals of Pain in Children's Popular Media: Mothers' and Fathers' Beliefs and Attitudes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9122327/
70039,Cigarette Smoking and Musculoskeletal Pain Severity Among Male and Female Afghanistan/Iraq Era Veterans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6051440/
70040,Body mass index and persistent pain after breast cancer surgery: findings from the women’s healthy eating and living study and a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5522149/
70041,Associations between Chronic Pain and Attention-Deficit Hyperactivity Disorder (ADHD) in Youth: A Scoping Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9857366/
70042,Clinical effects of a traditional Chinese medicine nursing programme to intervene in gastric pain of the spleen and stomach with Qi deficiency,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10424014/
70043,Chronic Pain is Associated with a Brain Aging Biomarker in Community-Dwelling Older Adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6752890/
70044,Increased Clinical Pain Locations and Pain Sensitivity in Women after Breast Cancer Surgery: Influence of Aromatase Inhibitor Therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9649865/
70045,Parental Worries and Beliefs about Abdominal Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2654586/
70046,Rare variant analyses in large-scale cohorts identified SLC13A1 associated with chronic pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10348629/
70047,Predictors and Consequences of Pediatric Pain Symptom Trajectories: A 14-Year Longitudinal Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8677440/
70048,Imagined Examples of Painful Experiences Provided by Chronic Low Back Pain Patients and Attributed a Pain Numerical Rating Score,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012790/
70049,"Resilience, pain, and the brain: Relationships differ by sociodemographics",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8634062/
70050,Prevalence of self-reported stomach symptoms after consuming milk among indigenous Sami and non-Sami in Northern- and Mid-Norway – the SAMINOR study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4332738/
70051,Chronic pain prevalence and associated factors in adolescents with and without physical disabilities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5943137/
70052,Anatomical selectivity in overlap of chronic facial and bodily pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6749913/
70053,Reciprocal Longitudinal Associations between Pain and Depressive Symptoms in Adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3620896/
70054,A convenient machine learning model to predict full stomach and evaluate the safety and comfort improvements of preoperative oral carbohydrate in patients undergoing elective painless gastrointestinal endoscopy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10732178/
70055,"Diabetic polyneuropathy and pain, prevalence, and patient characteristics: a cross-sectional questionnaire study of 5,514 patients with recently diagnosed type 2 diabetes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7017941/
70056,Psychological therapies (remotely delivered) for the management of chronic and recurrent pain in children and adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6445568/
70057,"Effect of Nasogastric Tube Placement, Manipulation, and Fluid Administration on Transcutaneous Ultrasound Visualization and Assessment of Stomach Position in Healthy Unfed and Fed Horses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9739480/
70058,Why is heartache associated with sadness? Sadness is represented by specific physical pain through verbal knowledge,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6493756/
70059,Microbiota in the stomach and application of probiotics to gastroduodenal diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9813937/
70060,Spinal afferent innervation in flat-mounts of the rat stomach: anterograde tracing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10584867/
70061,"Medical evaluation of children with chronic abdominal pain: Impact of diagnosis, physician practice orientation, and maternal trait anxiety on mothers’ responses to the evaluation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2783280/
70062,"Prevalence of Biopsychosocial Factors of Pain in 865 Sports Students of the Dach (Germany, Austria, Switzerland) Region – A Cross-Sectional Survey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196754/
70063,The vagus nerve mediates the stomach-brain coherence in rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10008817/
70064,Causal relationship between COVID-19 and chronic pain: A mendelian randomization study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10798446/
70065,"Parent Pain and Catastrophizing Are Associated With Pain, Somatic Symptoms, and Pain-Related Disability Among Early Adolescents",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3994316/
70066,Cancer pain: Results of a prospective study on prognostic indicators of pain intensity including pain syndromes assessment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9606010/
70067,Does depression moderate the relationship between pain and suicidality in adolescence? A moderated network analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323496/
70068,Temporal daily associations among sleep and pain in treatment-seeking youth with acute musculoskeletal pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5912262/
70069,Patient preferences in the treatment of chronic musculoskeletal pain: a systematic review of discrete choice experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10026832/
70070,"The Experience of Complex Pain Dynamics in Oncology Outpatients: A
Longitudinal Qualitative Analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8607807/
70071,SARS-CoV-2 papain-like protease activates nociceptors to drive sneeze and pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10802627/
70072,Antidepressants for chronic non‐cancer pain in children and adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6424378/
70073,"The Roles of Ethnicity, Sex, and Parental Pain Modeling in Rating of Experienced and Imagined Pain Events",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4568138/
70074,Non‐prescription (OTC) oral analgesics for acute pain ‐ an overview of Cochrane reviews,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485506/
70075,Convergent neural representations of experimentally-induced acute pain in healthy volunteers: A large-scale fMRI meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7755074/
70076,"Seminars in Pediatric Neurology Pediatric Pain Measurement, Assessment and Evaluation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5261830/
70077,Perceived injustice is associated with pain-related function and mood in youth with acute musculoskeletal pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8273116/
70078,"Pain response to cannabidiol in opioid-induced hyperalgesia, acute nociceptive pain, and allodynia using a model mimicking acute pain in healthy adults in a randomized trial (CANAB II)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9982727/
70079,"Somatosensory predictors of response to pregabalin in painful chemotherapy-induced peripheral neuropathy: a randomized, placebo-controlled, crossover study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6687437/
70080,Intraindividual pain variability and phenotypes of pain in sickle cell disease: a secondary analysis from the Pain in Sickle Cell Epidemiology Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9100443/
70081,Pain assessment tools for use in infants: a meta-review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10278280/
70082,"CLASSIFICATION OF NECK/SHOULDER PAIN IN EPIDEMIOLOGICAL RESEARCH: A COMPARISON OF PERSONAL AND OCCUPATIONAL CHARACTERISTICS, DISABILITY AND PROGNOSIS AMONG 12,195 WORKERS FROM 18 COUNTRIES",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4833635/
70083,Organisation of the musculature of the rat stomach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8930815/
70084,Machine learning study of the extended drug–target interaction network informed by pain related voltage-gated sodium channels,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11021136/
70085,Psychological Therapy for Centralized Pain: An Integrative Assessment and Treatment Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6355353/
70086,Non‐steroidal anti‐inflammatory drugs (NSAIDs) for chronic non‐cancer pain in children and adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6460508/
70087,Mouse Spexin: (III) Differential Regulation by Glucose and Insulin in Glandular Stomach and Functional Implication in Feeding Control,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8138665/
70088,Nonpharmacological approaches for pain and symptoms of depression in people with osteoarthritis: systematic review and meta-analyses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10507102/
70089,Antiepileptic drugs for chronic non‐cancer pain in children and adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6424379/
70090,How adolescents experience and cope with pain in daily life: a qualitative study on ways to cope and the use of over-the-counter analgesics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4785298/
70091,Genome-wide association study of pain sensitivity assessed by questionnaire and the cold pressor test,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9393798/
70092,Distribution Patterns of Cocaine- and Amphetamine-Regulated Transcript- and/or Galanin-Containing Neurons and Nerve Fibers Located in the Human Stomach Wall Affected by Tumor,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275062/
70093,Core outcome set for pediatric chronic pain clinical trials: results from a Delphi poll and consensus meeting,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8442740/
70094,Clinical identification of the stimulus intensity to measure temporal summation of second pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9334644/
70095,Sci Rep. 2022; 12: 14693. ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9424221/
70096,Pain interference type and level guide the assessment process in chronic pain: Categorizing pain patients entering tertiary pain treatment with the Brief Pain Inventory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6701883/
70097,Secular trends in childhood pain and comorbid psychiatric symptoms: a population-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9042999/
70098,The anti-inflammatory and antioxidant activity of 25 plant species used traditionally to treat pain in southern African,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4443658/
70099,The Sensitivity to Pain Traumatization Scale–Child Version (SPTS-C): Development and preliminary validation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10939150/
70100,Predictors of Self-Reported Neglect-like Symptoms and Involuntary Movements in Complex Regional Pain Syndrome Compared to Other Chronic Limb Pain Conditions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8664463/
70101,Experiences of pain in paediatric chronic fatigue syndrome/myalgic encephalomyelitis: a single-centre qualitative study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8852759/
70102,A Single Site Population Study to Investigate CYP2D6 Phenotype of Patients with Persistent Non-Malignant Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6631257/
70103,"Working in a cold environment, feeling cold at work and chronic pain: a cross-sectional analysis of the Tromsø Study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6858151/
70104,"Genome wide association joint analysis reveals 99 risk loci for pain susceptibility and pleiotropic relationships with psychiatric, metabolic, and immunological traits",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10602383/
70105,Extension for Community Healthcare Outcomes (ECHO) Chronic Pain & Opioid Stewardship in Northwestern Ontario: A Thematic Analysis of Patient Cases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9707544/
70106,‘Barbed wire wrapped around my feet’: Metaphor use in chronic pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7496857/
70107,Somatosensory Profiles Differentiate Pain and Psychophysiological Symptoms among Young Adults with Irritable Bowel Syndrome: A Cluster Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9205184/
70108,Pediatric Chronic Pain in the Midst of the COVID-19 Pandemic: Lived Experiences of Youth and Parents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8710941/
70109,Default mode network connectivity is related to pain frequency and intensity in adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338779/
70110,Pain prevalence in nine- to 13-year-old school children,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2673140/
70111,Systemic therapies for preventing or treating aromatase inhibitor‐induced musculoskeletal symptoms in early breast cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8743877/
70112,Prognosis and transition of multi-site pain during the course of 5 years: Results of knee pain and function from a prospective cohort study among 756 adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8139498/
70113,Consensus statement on smoking cessation in patients with pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9666296/
70114,Children’s Beliefs about Pain: An Exploratory Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8228747/
70115,"Temporal stability in the prevalence and pattern of co-occurring musculoskeletal pain among people with persistent low back pain: population-based data from the Norwegian HUNT Study, 1995 to 2019",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10652714/
70116,UEG Week 2017 Poster Presentations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7672678/
70117,A survey on the incidence of common musculoskeletal side effects among the patients taking long-term anti-ulcerant therapies in Bangladesh,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9742954/
70118,The Canadian version of the National Institutes of Health minimum dataset for chronic low back pain research: reference values from the Quebec Low Back Pain Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9833111/
70119,UEG Week 2019 Poster Presentations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8454868/
70120,"Big data, big consortia, and pain: UK Biobank, PAINSTORM, and DOLORisk",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10789453/
70121,Parental Experiences of Adolescent Cancer-Related Pain: A Qualitative Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9487609/
70122,"Epigenetic age predictors in community-dwelling adults with high
impact knee pain",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9380216/
70123,“There’s Nothing Wrong With You”: Pain-Related Stigma in Adolescents With Chronic Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9216484/
70124,Decrypting the cellular and molecular intricacies associated with COVID-19-induced chronic pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9289353/
70125,"27th International Congress of the European Association for Endoscopic Surgery (EAES) Sevilla, Spain, 12–15 June 2019",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7103177/
70126,Epidemiology of neuropathic pain: an analysis of prevalence and associated factors in UK Biobank,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7614463/
70127,UEG Week 2018 Poster Presentations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6796246/
70128,The Opioid Analgesic Reduction Study (OARS)—a comparison of opioid vs. non-opioid combination analgesics for management of post-surgical pain: a double-blind randomized clinical trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8851821/
70129,Metabolism modulation in rat tissues in response to point specificity of electroacupuncture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8742030/
70130,Investigating the Burden of Chronic Pain: An Inflammatory and Metabolic Composite,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4909918/
70131,"Associations of sickness absence for pain in the low back, neck and shoulders with wider propensity to pain",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7231440/
70132,Alterations in Galanin-Like Immunoreactivity in the Enteric Nervous System of the Porcine Stomach Following Acrylamide Supplementation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6651480/
70133,The American Society of Pain and Neuroscience (ASPN) Best Practices and Guidelines for the Interventional Management of Cancer-Associated Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8292624/
70134,Parent behaviors moderate the relationship between neonatal pain and internalizing behaviors at 18 months corrected age in children born very prematurely,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3791108/
70135,Are mind–body therapies effective for relieving cancer‐related pain in adults? A systematic review and meta‐analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9291932/
70136,Children’s Pain Threat Appraisal and Catastrophizing Moderate the Impact of Parent Verbal Behavior on Children’s Symptom Complaints,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3021805/
70137,Trauma and pain sensitization in youth with chronic pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8929520/
70138,The Brief Measure of Emotional Preoperative Stress (B-MEPS) as a new predictive tool for postoperative pain: A prospective observational cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6948814/
70139,Epigenetic aging is associated with clinical and experimental pain in community-dwelling older adults,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6710702/
70140,"Prevalence, severity and impact of chronic pain among a representative cross‐sectional study of New Zealand high school students",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10100059/
70141,"Abdominal Pain, the Adolescent and Altered Brain Structure and Function",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4886967/
70142,Non‐steroidal anti‐inflammatory drugs (NSAIDs) for cancer‐related pain in children and adolescents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6484396/
70143,Single cell transcriptomics of primate sensory neurons identifies cell types associated with chronic pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7940623/
70144,Characteristics associated with high-impact pain in people with TMD: a cross-sectional study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6424335/
70145,Development and content validation of a patient-reported endometriosis pain daily diary,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5753477/
70146,Effects of Slow Deep Breathing on Acute Clinical Pain in Adults: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8891889/
70147,Enhanced pain sensitivity among individuals with symptomatic knee osteoarthritis: Potential sex differences in central sensitization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4808376/
70148,Combination Drug Therapy for the Management of Chronic Neuropathic Pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10741625/
70149,Predictors of daily pain medication use in individuals with recurrent back pain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5837935/
70150,"Antibody-induced pain-like behavior and bone erosion: links to subclinical inflammation, osteoclast activity, and acid-sensing ion channel 3–dependent sensitization",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9341234/
70151,Management of chronic low back pain and the impact on patients’ personal and professional lives: Results from an international patient survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9306505/
70152,Upside-down stomach in paraesophageal hernia: A case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10735125/
70153,Perspectives of patients with depression and chronic pain about bone health after a fragility fracture: A qualitative study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8849261/
70154,"Physiologically-Based Pharmacokinetic and Pharmacodynamic Modeling for the Inhibition of Acetylcholinesterase by Acotiamide, A Novel Gastroprokinetic Agent for the Treatment of Functional Dyspepsia, in Rat Stomach",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4709389/
70155,Dendritic cells in tumor microenvironment promoted the neuropathic pain via paracrine inflammatory and growth factors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8291888/
70156,Noninvasive bladder testing of adolescent females to assess visceral hypersensitivity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8505577/
70157,Relationships between sites of abdominal pain and the organs involved: a prospective observational study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311042/
70158,Identification of neuroanatomic circuits from spinal cord to stomach in mouse: retrograde transneuronal viral tracing study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152111/
70159,Common Selfcare Indications of Pain Medications in Children,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10019440/
70160,Presence of endometriosis and chronic overlapping pain conditions negatively impacts the pain experience in women with chronic pelvic–abdominal pain: A cross-sectional survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11057341/
70161,Intramural gas in stomach along with acute calculus cholecystitis: an unusual association,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3670034/
70162,Pain and suicidality in children and adolescents: a longitudinal population-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10326152/
70163,Analysis of genetically independent phenotypes identifies shared genetic factors associated with chronic musculoskeletal pain conditions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316754/
70164,Relationships between Cognitive Screening Composite Scores and Pain Intensity and Pain Disability in Adults with/at Risk for Knee Osteoarthritis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9210870/
70165,"Associations between pain, self-efficacy, sleep duration, and symptoms of depression in adolescents: a cross-sectional survey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8418745/
70166,Preferences for Analgesic Treatments Are Influenced by Probability of the Occurrence of Adverse Effects and the Time to Reach Maximal Therapeutic Effects,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4466564/
70167,Distributions of recorded pain in mental health records: a natural language processing based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11033644/
70168,"A novel MRI‐based three‐dimensional model of stomach volume, surface area, and geometry in response to gastric filling and emptying",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10078211/
70169,"Associations Between Children’s Physical Activity, Pain and
Injuries",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8414821/
70170,Pain and pain tolerance in whiplash‐associated disorders: A population‐based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5063105/
70171,"Attachment and Adjustment in Adolescents and Young Adults with a History of
Pediatric Functional Abdominal Pain",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4201885/
70172,Side effects can enhance treatment response through expectancy effects: an experimental analgesic randomized controlled trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5435545/
70173,What a pain in the … back: a review of current treatment options with a focus on naproxen sodium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10880755/
70174,Cluster analysis of Canadian Armed Forces veterans living with chronic pain: Life After Service Studies 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8210876/
70175,Long-term male-specific chronic pain via telomere- and p53‑mediated spinal cord cellular senescence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9012275/
70176,Pain and sleep-wake disturbances in adolescents with depressive disorders,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3538877/
